Disease ID,Disease Name,Gene ID,No_side,No_gene
C0035126,reperfusion injury,83939,4819.0,9892.0
C0035126,reperfusion injury,841,4819.0,648.0
C0035126,reperfusion injury,84335,4819.0,10105.0
C0035126,reperfusion injury,847,4819.0,654.0
C0035126,reperfusion injury,8651,4819.0,6208.0
C0035126,reperfusion injury,89780,4819.0,11794.0
C0035126,reperfusion injury,948,4819.0,728.0
C0025149,medulloblastoma,1021,7560.0,794.0
C0025149,medulloblastoma,10389,7560.0,7655.0
C0025149,medulloblastoma,11186,7560.0,8311.0
C0025149,medulloblastoma,114826,7560.0,13971.0
C0025149,medulloblastoma,1499,7560.0,1129.0
C0025149,medulloblastoma,1755,7560.0,1301.0
C0025149,medulloblastoma,1786,7560.0,1326.0
C0025149,medulloblastoma,2064,7560.0,1532.0
C0025149,medulloblastoma,2100,7560.0,1551.0
C0025149,medulloblastoma,23030,7560.0,11115.0
C0025149,medulloblastoma,23081,7560.0,11163.0
C0025149,medulloblastoma,2313,7560.0,1713.0
C0025149,medulloblastoma,23476,7560.0,11526.0
C0025149,medulloblastoma,23532,7560.0,11584.0
C0025149,medulloblastoma,29,7560.0,21.0
C0025149,medulloblastoma,3090,7560.0,2216.0
C0025149,medulloblastoma,324,7560.0,234.0
C0025149,medulloblastoma,4352,7560.0,3159.0
C0025149,medulloblastoma,4609,7560.0,3274.0
C0025149,medulloblastoma,4610,7560.0,3275.0
C0025149,medulloblastoma,4613,7560.0,3278.0
C0025149,medulloblastoma,474,7560.0,365.0
C0025149,medulloblastoma,5015,7560.0,3591.0
C0025149,medulloblastoma,5156,7560.0,3703.0
C0025149,medulloblastoma,51684,7560.0,14719.0
C0025149,medulloblastoma,5294,7560.0,3815.0
C0025149,medulloblastoma,5727,7560.0,4159.0
C0025149,medulloblastoma,6046,7560.0,4394.0
C0025149,medulloblastoma,6275,7560.0,4538.0
C0025149,medulloblastoma,6277,7560.0,4540.0
C0025149,medulloblastoma,6281,7560.0,4544.0
C0025149,medulloblastoma,6447,7560.0,4682.0
C0025149,medulloblastoma,6502,7560.0,4732.0
C0025149,medulloblastoma,675,7560.0,514.0
C0025149,medulloblastoma,6774,7560.0,4980.0
C0025149,medulloblastoma,7409,7560.0,5468.0
C0025149,medulloblastoma,79813,7560.0,9009.0
C0025149,medulloblastoma,7994,7560.0,5797.0
C0025149,medulloblastoma,8019,7560.0,5804.0
C0025149,medulloblastoma,83746,7560.0,9828.0
C0025149,medulloblastoma,84456,7560.0,10145.0
C0025149,medulloblastoma,8643,7560.0,6200.0
C0025149,medulloblastoma,8660,7560.0,6217.0
C0025149,medulloblastoma,898,7560.0,686.0
C0025149,medulloblastoma,92335,7560.0,12627.0
C0151786,muscle weakness,10069,2153.0,7388.0
C0151786,muscle weakness,10215,2153.0,7516.0
C0151786,muscle weakness,10311,2153.0,7602.0
C0151786,muscle weakness,10317,2153.0,7607.0
C0151786,muscle weakness,10600,2153.0,7836.0
C0151786,muscle weakness,10694,2153.0,7917.0
C0151786,muscle weakness,11096,2153.0,8234.0
C0151786,muscle weakness,116159,2153.0,14153.0
C0151786,muscle weakness,116448,2153.0,14220.0
C0151786,muscle weakness,1437,2153.0,1080.0
C0151786,muscle weakness,1440,2153.0,1083.0
C0151786,muscle weakness,150082,2153.0,10191.0
C0151786,muscle weakness,150084,2153.0,10188.0
C0151786,muscle weakness,1826,2153.0,1363.0
C0151786,muscle weakness,1827,2153.0,1364.0
C0151786,muscle weakness,1859,2153.0,1393.0
C0151786,muscle weakness,2078,2153.0,1544.0
C0151786,muscle weakness,2114,2153.0,1560.0
C0151786,muscle weakness,23515,2153.0,11559.0
C0151786,muscle weakness,23562,2153.0,11605.0
C0151786,muscle weakness,2551,2153.0,1795.0
C0151786,muscle weakness,25825,2153.0,12135.0
C0151786,muscle weakness,25966,2153.0,12249.0
C0151786,muscle weakness,2618,2153.0,1842.0
C0151786,muscle weakness,26285,2153.0,12470.0
C0151786,muscle weakness,270,2153.0,190.0
C0151786,muscle weakness,2897,2153.0,2056.0
C0151786,muscle weakness,29104,2153.0,13127.0
C0151786,muscle weakness,2992,2153.0,2134.0
C0151786,muscle weakness,29980,2153.0,13274.0
C0151786,muscle weakness,30811,2153.0,13326.0
C0151786,muscle weakness,3141,2153.0,2259.0
C0151786,muscle weakness,3150,2153.0,2266.0
C0151786,muscle weakness,3454,2153.0,2487.0
C0151786,muscle weakness,3455,2153.0,2488.0
C0151786,muscle weakness,3460,2153.0,2492.0
C0151786,muscle weakness,351,2153.0,260.0
C0151786,muscle weakness,3588,2153.0,2565.0
C0151786,muscle weakness,3753,2153.0,2701.0
C0151786,muscle weakness,3763,2153.0,2711.0
C0151786,muscle weakness,3772,2153.0,2720.0
C0151786,muscle weakness,406947,2153.0,8753.0
C0151786,muscle weakness,4513,2153.0,3207.0
C0151786,muscle weakness,4599,2153.0,3264.0
C0151786,muscle weakness,4600,2153.0,3265.0
C0151786,muscle weakness,4685,2153.0,11613.0
C0151786,muscle weakness,5121,2153.0,3671.0
C0151786,muscle weakness,51227,2153.0,14410.0
C0151786,muscle weakness,5376,2153.0,3890.0
C0151786,muscle weakness,53820,2153.0,14895.0
C0151786,muscle weakness,539,2153.0,418.0
C0151786,muscle weakness,54014,2153.0,14934.0
C0151786,muscle weakness,54069,2153.0,14945.0
C0151786,muscle weakness,54093,2153.0,14948.0
C0151786,muscle weakness,54097,2153.0,14949.0
C0151786,muscle weakness,54101,2153.0,14950.0
C0151786,muscle weakness,54102,2153.0,14951.0
C0151786,muscle weakness,54148,2153.0,14961.0
C0151786,muscle weakness,54943,2153.0,15298.0
C0151786,muscle weakness,56246,2153.0,16085.0
C0151786,muscle weakness,56911,2153.0,16230.0
C0151786,muscle weakness,571,2153.0,434.0
C0151786,muscle weakness,57466,2153.0,16512.0
C0151786,muscle weakness,58494,2153.0,16850.0
C0151786,muscle weakness,63977,2153.0,17695.0
C0151786,muscle weakness,6450,2153.0,4685.0
C0151786,muscle weakness,6453,2153.0,4688.0
C0151786,muscle weakness,6493,2153.0,4723.0
C0151786,muscle weakness,64968,2153.0,18020.0
C0151786,muscle weakness,6526,2153.0,4756.0
C0151786,muscle weakness,6647,2153.0,4868.0
C0151786,muscle weakness,6651,2153.0,4872.0
C0151786,muscle weakness,7074,2153.0,5220.0
C0151786,muscle weakness,7113,2153.0,5258.0
C0151786,muscle weakness,7267,2153.0,5355.0
C0151786,muscle weakness,7273,2153.0,5359.0
C0151786,muscle weakness,7485,2153.0,5529.0
C0151786,muscle weakness,757,2153.0,574.0
C0151786,muscle weakness,8208,2153.0,5879.0
C0151786,muscle weakness,861,2153.0,660.0
C0151786,muscle weakness,8624,2153.0,6184.0
C0151786,muscle weakness,873,2153.0,670.0
C0151786,muscle weakness,874,2153.0,671.0
C0151786,muscle weakness,8867,2153.0,6395.0
C0151786,muscle weakness,9073,2153.0,6537.0
C0151786,muscle weakness,94104,2153.0,13023.0
C0151786,muscle weakness,9499,2153.0,6883.0
C0151786,muscle weakness,9510,2153.0,6893.0
C0151786,muscle weakness,9551,2153.0,6931.0
C0151786,muscle weakness,9875,2153.0,7224.0
C0151786,muscle weakness,9946,2153.0,7285.0
C0151786,muscle weakness,9980,2153.0,7314.0
C0151786,muscle weakness,9992,2153.0,7324.0
C0025286,meningioma,1471,3141.0,1108.0
C0025286,meningioma,1476,3141.0,1113.0
C0025286,meningioma,1514,3141.0,1141.0
C0025286,meningioma,207,3141.0,146.0
C0025286,meningioma,210,3141.0,148.0
C0025286,meningioma,3280,3141.0,2368.0
C0025286,meningioma,4771,3141.0,3408.0
C0025286,meningioma,5155,3141.0,3702.0
C0025286,meningioma,5241,3141.0,3773.0
C0025286,meningioma,5728,3141.0,4160.0
C0025286,meningioma,6608,3141.0,4829.0
C0025286,meningioma,8028,3141.0,5809.0
C0004238,atrial fibrillation,10021,6286.0,7348.0
C0004238,atrial fibrillation,1482,6286.0,1117.0
C0004238,atrial fibrillation,1636,6286.0,1230.0
C0004238,atrial fibrillation,1674,6286.0,1264.0
C0004238,atrial fibrillation,1906,6286.0,1417.0
C0004238,atrial fibrillation,2100,6286.0,1551.0
C0004238,atrial fibrillation,23224,6286.0,11296.0
C0004238,atrial fibrillation,3360,6286.0,2426.0
C0004238,atrial fibrillation,3741,6286.0,2689.0
C0004238,atrial fibrillation,3759,6286.0,2707.0
C0004238,atrial fibrillation,3782,6286.0,2728.0
C0004238,atrial fibrillation,4524,6286.0,3215.0
C0004238,atrial fibrillation,463,6286.0,354.0
C0004238,atrial fibrillation,4846,6286.0,3464.0
C0004238,atrial fibrillation,4879,6286.0,3495.0
C0004238,atrial fibrillation,5396,6286.0,3896.0
C0004238,atrial fibrillation,6331,6286.0,4587.0
C0004238,atrial fibrillation,6336,6286.0,4591.0
C0004238,atrial fibrillation,6401,6286.0,4646.0
C0004238,atrial fibrillation,6660,6286.0,4881.0
C0004238,atrial fibrillation,7450,6286.0,5499.0
C0004238,atrial fibrillation,7478,6286.0,5522.0
C0004238,atrial fibrillation,84909,6286.0,10368.0
C0004238,atrial fibrillation,857,6286.0,656.0
C0004238,atrial fibrillation,858,6286.0,657.0
C0004238,atrial fibrillation,9992,6286.0,7324.0
C0027540,necrosis,10533,130.0,7777.0
C0027540,necrosis,1317,130.0,998.0
C0027540,necrosis,1489,130.0,1122.0
C0027540,necrosis,1508,130.0,1135.0
C0027540,necrosis,1571,130.0,1174.0
C0027540,necrosis,1756,130.0,1302.0
C0027540,necrosis,183,130.0,132.0
C0027540,necrosis,196,130.0,139.0
C0027540,necrosis,2170,130.0,1602.0
C0027540,necrosis,22827,130.0,10944.0
C0027540,necrosis,2597,130.0,1834.0
C0027540,necrosis,2628,130.0,1850.0
C0027540,necrosis,26762,130.0,12617.0
C0027540,necrosis,2950,130.0,2100.0
C0027540,necrosis,29952,130.0,13255.0
C0027540,necrosis,3146,130.0,2262.0
C0027540,necrosis,3458,130.0,2490.0
C0027540,necrosis,351,130.0,260.0
C0027540,necrosis,355,130.0,263.0
C0027540,necrosis,3553,130.0,2534.0
C0027540,necrosis,3557,130.0,2538.0
C0027540,necrosis,3569,130.0,2550.0
C0027540,necrosis,3605,130.0,2580.0
C0027540,necrosis,384,130.0,288.0
C0027540,necrosis,3875,130.0,2801.0
C0027540,necrosis,3958,130.0,2860.0
C0027540,necrosis,4023,130.0,2902.0
C0027540,necrosis,406967,130.0,8765.0
C0027540,necrosis,4255,130.0,3090.0
C0027540,necrosis,4524,130.0,3215.0
C0027540,necrosis,4613,130.0,3278.0
C0027540,necrosis,468,130.0,359.0
C0027540,necrosis,4780,130.0,3416.0
C0027540,necrosis,4843,130.0,3463.0
C0027540,necrosis,5443,130.0,3928.0
C0027540,necrosis,5621,130.0,4076.0
C0027540,necrosis,5950,130.0,4325.0
C0027540,necrosis,596,130.0,454.0
C0027540,necrosis,613,130.0,466.0
C0027540,necrosis,6647,130.0,4868.0
C0027540,necrosis,6648,130.0,4869.0
C0027540,necrosis,6649,130.0,4870.0
C0027540,necrosis,6678,130.0,4899.0
C0027540,necrosis,6915,130.0,5101.0
C0027540,necrosis,7124,130.0,5263.0
C0027540,necrosis,7139,130.0,5277.0
C0027540,necrosis,831,130.0,638.0
C0027540,necrosis,847,130.0,654.0
C0027540,necrosis,9131,130.0,6590.0
C0027540,necrosis,9474,130.0,6863.0
C0027540,necrosis,959,130.0,739.0
C0027540,necrosis,998,130.0,772.0
C0020517,hypersensitivity,10417,3885.0,7679.0
C0020517,hypersensitivity,10803,3885.0,7993.0
C0020517,hypersensitivity,1230,3885.0,933.0
C0020517,hypersensitivity,1235,3885.0,938.0
C0020517,hypersensitivity,150684,3885.0,10455.0
C0020517,hypersensitivity,1543,3885.0,1160.0
C0020517,hypersensitivity,1828,3885.0,1365.0
C0020517,hypersensitivity,213,3885.0,151.0
C0020517,hypersensitivity,23,3885.0,15.0
C0020517,hypersensitivity,2833,3885.0,2003.0
C0020517,hypersensitivity,29126,3885.0,13145.0
C0020517,hypersensitivity,2919,3885.0,2077.0
C0020517,hypersensitivity,3106,3885.0,2230.0
C0020517,hypersensitivity,3117,3885.0,2240.0
C0020517,hypersensitivity,3119,3885.0,2242.0
C0020517,hypersensitivity,3123,3885.0,2245.0
C0020517,hypersensitivity,3126,3885.0,2248.0
C0020517,hypersensitivity,3127,3885.0,2249.0
C0020517,hypersensitivity,3240,3885.0,2344.0
C0020517,hypersensitivity,3458,3885.0,2490.0
C0020517,hypersensitivity,3553,3885.0,2534.0
C0020517,hypersensitivity,3554,3885.0,2535.0
C0020517,hypersensitivity,3560,3885.0,2541.0
C0020517,hypersensitivity,3565,3885.0,2546.0
C0020517,hypersensitivity,3568,3885.0,2549.0
C0020517,hypersensitivity,3569,3885.0,2550.0
C0020517,hypersensitivity,3572,3885.0,2553.0
C0020517,hypersensitivity,3596,3885.0,2572.0
C0020517,hypersensitivity,3603,3885.0,2578.0
C0020517,hypersensitivity,3605,3885.0,2580.0
C0020517,hypersensitivity,3606,3885.0,2581.0
C0020517,hypersensitivity,3689,3885.0,2647.0
C0020517,hypersensitivity,3827,3885.0,2768.0
C0020517,hypersensitivity,4283,3885.0,3101.0
C0020517,hypersensitivity,4524,3885.0,3215.0
C0020517,hypersensitivity,4638,3885.0,3299.0
C0020517,hypersensitivity,50856,3885.0,14206.0
C0020517,hypersensitivity,5196,3885.0,3738.0
C0020517,hypersensitivity,5473,3885.0,3955.0
C0020517,hypersensitivity,5608,3885.0,4065.0
C0020517,hypersensitivity,6347,3885.0,4602.0
C0020517,hypersensitivity,6348,3885.0,4603.0
C0020517,hypersensitivity,6351,3885.0,4605.0
C0020517,hypersensitivity,6354,3885.0,4607.0
C0020517,hypersensitivity,6355,3885.0,4608.0
C0020517,hypersensitivity,6356,3885.0,4609.0
C0020517,hypersensitivity,6361,3885.0,4614.0
C0020517,hypersensitivity,6363,3885.0,4616.0
C0020517,hypersensitivity,6364,3885.0,4617.0
C0020517,hypersensitivity,6369,3885.0,4622.0
C0020517,hypersensitivity,6374,3885.0,4626.0
C0020517,hypersensitivity,6376,3885.0,4628.0
C0020517,hypersensitivity,6403,3885.0,4648.0
C0020517,hypersensitivity,6696,3885.0,4910.0
C0020517,hypersensitivity,6863,3885.0,5050.0
C0020517,hypersensitivity,7040,3885.0,5189.0
C0020517,hypersensitivity,7124,3885.0,5263.0
C0020517,hypersensitivity,7132,3885.0,5270.0
C0020517,hypersensitivity,7133,3885.0,5271.0
C0020517,hypersensitivity,729230,3885.0,5950.0
C0020517,hypersensitivity,7850,3885.0,5744.0
C0020517,hypersensitivity,834,3885.0,641.0
C0020517,hypersensitivity,959,3885.0,739.0
C0027092,myopia,100129620,4097.0,16063.0
C0027092,myopia,100359401,4097.0,11731.0
C0027092,myopia,10265,4097.0,7562.0
C0027092,myopia,10579,4097.0,7819.0
C0027092,myopia,1280,4097.0,965.0
C0027092,myopia,1297,4097.0,981.0
C0027092,myopia,1665,4097.0,1255.0
C0027092,myopia,2313,4097.0,1713.0
C0027092,myopia,2893,4097.0,2052.0
C0027092,myopia,3908,4097.0,2823.0
C0027092,myopia,393093,4097.0,18109.0
C0027092,myopia,399959,4097.0,13673.0
C0027092,myopia,4285,4097.0,3103.0
C0027092,myopia,443,4097.0,336.0
C0027092,myopia,4990,4097.0,3572.0
C0027092,myopia,5371,4097.0,3886.0
C0027092,myopia,56479,4097.0,16130.0
C0027092,myopia,57369,4097.0,16466.0
C0027092,myopia,57706,4097.0,16714.0
C0027092,myopia,5789,4097.0,4201.0
C0027092,myopia,5799,4097.0,4211.0
C0027092,myopia,5923,4097.0,4305.0
C0027092,myopia,5959,4097.0,4331.0
C0027092,myopia,64084,4097.0,17723.0
C0027092,myopia,646960,4097.0,16375.0
C0027092,myopia,650,4097.0,491.0
C0027092,myopia,654,4097.0,495.0
C0027092,myopia,6641,4097.0,4862.0
C0027092,myopia,6711,4097.0,4923.0
C0027092,myopia,6733,4097.0,4944.0
C0027092,myopia,7434,4097.0,5488.0
C0027092,myopia,84690,4097.0,10257.0
C0027092,myopia,89795,4097.0,11799.0
C0027092,myopia,9745,4097.0,7102.0
C0027092,myopia,9839,4097.0,7193.0
C0028326,noonan syndrome,144568,7160.0,8630.0
C0028326,noonan syndrome,1969,7160.0,1455.0
C0028326,noonan syndrome,23522,7160.0,11566.0
C0028326,noonan syndrome,3265,7160.0,2357.0
C0028326,noonan syndrome,3845,7160.0,2782.0
C0028326,noonan syndrome,4893,7160.0,3507.0
C0028326,noonan syndrome,5604,7160.0,4061.0
C0028326,noonan syndrome,5605,7160.0,4062.0
C0028326,noonan syndrome,5781,7160.0,4193.0
C0028326,noonan syndrome,5894,7160.0,4278.0
C0028326,noonan syndrome,5922,7160.0,4304.0
C0028326,noonan syndrome,6016,7160.0,4379.0
C0028326,noonan syndrome,6654,7160.0,4876.0
C0028326,noonan syndrome,6655,7160.0,4877.0
C0028326,noonan syndrome,673,7160.0,513.0
C0028326,noonan syndrome,8036,7160.0,5817.0
C0028326,noonan syndrome,8216,7160.0,5885.0
C0013604,edema,1280,6781.0,965.0
C0013604,edema,2936,6781.0,2089.0
C0013604,edema,335,6781.0,245.0
C0013604,edema,3569,6781.0,2550.0
C0013604,edema,3576,6781.0,2556.0
C0013604,edema,3589,6781.0,2566.0
C0013604,edema,3630,6781.0,2601.0
C0013604,edema,3827,6781.0,2768.0
C0013604,edema,5020,6781.0,3596.0
C0013604,edema,5443,6781.0,3928.0
C0013604,edema,5608,6781.0,4065.0
C0013604,edema,5743,6781.0,4173.0
C0013604,edema,6548,6781.0,4776.0
C0013604,edema,6549,6781.0,4777.0
C0013604,edema,6550,6781.0,4778.0
C0013604,edema,6778,6781.0,4984.0
C0013604,edema,6863,6781.0,5050.0
C0013604,edema,7124,6781.0,5263.0
C0013604,edema,7432,6781.0,5486.0
C0013604,edema,796,6781.0,608.0
C0013604,edema,81693,6781.0,9556.0
C0013604,edema,836,6781.0,643.0
C0013604,edema,841,6781.0,648.0
C0013604,edema,842,6781.0,649.0
C0013604,edema,847,6781.0,654.0
C0013421,dystonia,1137,6887.0,877.0
C0013421,dystonia,1565,6887.0,1173.0
C0013421,dystonia,1861,6887.0,1394.0
C0013421,dystonia,25792,6887.0,12108.0
C0013421,dystonia,2643,6887.0,1864.0
C0013421,dystonia,2774,6887.0,1952.0
C0013421,dystonia,478,6887.0,369.0
C0013421,dystonia,55145,6887.0,15456.0
C0013421,dystonia,55532,6887.0,15692.0
C0013421,dystonia,60,6887.0,48.0
C0013421,dystonia,6342,6887.0,4597.0
C0013421,dystonia,7054,6887.0,5203.0
C0013421,dystonia,84947,6887.0,10403.0
C0013421,dystonia,8575,6887.0,6156.0
C0028754,obesity,100129620,7996.0,16063.0
C0028754,obesity,1002,7996.0,776.0
C0028754,obesity,100286844,7996.0,9631.0
C0028754,obesity,100506457,7996.0,13613.0
C0028754,obesity,100526835,7996.0,17095.0
C0028754,obesity,10082,7996.0,7400.0
C0028754,obesity,100874326,7996.0,9119.0
C0028754,obesity,10135,7996.0,7446.0
C0028754,obesity,101927414,7996.0,10157.0
C0028754,obesity,101927712,7996.0,10292.0
C0028754,obesity,101929328,7996.0,10637.0
C0028754,obesity,10207,7996.0,7508.0
C0028754,obesity,102723742,7996.0,13048.0
C0028754,obesity,1066,7996.0,829.0
C0028754,obesity,10667,7996.0,7897.0
C0028754,obesity,10743,7996.0,7949.0
C0028754,obesity,10752,7996.0,7956.0
C0028754,obesity,10806,7996.0,7995.0
C0028754,obesity,10840,7996.0,8011.0
C0028754,obesity,1136,7996.0,876.0
C0028754,obesity,114294,7996.0,13915.0
C0028754,obesity,1149,7996.0,888.0
C0028754,obesity,115,7996.0,79.0
C0028754,obesity,116328,7996.0,14176.0
C0028754,obesity,1232,7996.0,935.0
C0028754,obesity,1238,7996.0,941.0
C0028754,obesity,125,7996.0,87.0
C0028754,obesity,126567,7996.0,17288.0
C0028754,obesity,1268,7996.0,957.0
C0028754,obesity,1282,7996.0,967.0
C0028754,obesity,129787,7996.0,17791.0
C0028754,obesity,130013,7996.0,17858.0
C0028754,obesity,132789,7996.0,1272.0
C0028754,obesity,133522,7996.0,1755.0
C0028754,obesity,134359,7996.0,2373.0
C0028754,obesity,1350,7996.0,1011.0
C0028754,obesity,1361,7996.0,1020.0
C0028754,obesity,1363,7996.0,1022.0
C0028754,obesity,137868,7996.0,5000.0
C0028754,obesity,1401,7996.0,1055.0
C0028754,obesity,142,7996.0,101.0
C0028754,obesity,1431,7996.0,1075.0
C0028754,obesity,145264,7996.0,8945.0
C0028754,obesity,146513,7996.0,9411.0
C0028754,obesity,1489,7996.0,1122.0
C0028754,obesity,151742,7996.0,10621.0
C0028754,obesity,1520,7996.0,1145.0
C0028754,obesity,1528,7996.0,1152.0
C0028754,obesity,153,7996.0,109.0
C0028754,obesity,154,7996.0,110.0
C0028754,obesity,155,7996.0,111.0
C0028754,obesity,1571,7996.0,1174.0
C0028754,obesity,158038,7996.0,12659.0
C0028754,obesity,161145,7996.0,13303.0
C0028754,obesity,161357,7996.0,13311.0
C0028754,obesity,1630,7996.0,1225.0
C0028754,obesity,1728,7996.0,1279.0
C0028754,obesity,1780,7996.0,1322.0
C0028754,obesity,1806,7996.0,1344.0
C0028754,obesity,181,7996.0,130.0
C0028754,obesity,1826,7996.0,1363.0
C0028754,obesity,1892,7996.0,1410.0
C0028754,obesity,1947,7996.0,1436.0
C0028754,obesity,196475,7996.0,18104.0
C0028754,obesity,2033,7996.0,1503.0
C0028754,obesity,2065,7996.0,1533.0
C0028754,obesity,207,7996.0,146.0
C0028754,obesity,2099,7996.0,1550.0
C0028754,obesity,2110,7996.0,1558.0
C0028754,obesity,2119,7996.0,1565.0
C0028754,obesity,2147,7996.0,1584.0
C0028754,obesity,2166,7996.0,1598.0
C0028754,obesity,2180,7996.0,1610.0
C0028754,obesity,2194,7996.0,1622.0
C0028754,obesity,221002,7996.0,11850.0
C0028754,obesity,2262,7996.0,1676.0
C0028754,obesity,22941,7996.0,11051.0
C0028754,obesity,22997,7996.0,11084.0
C0028754,obesity,23057,7996.0,11140.0
C0028754,obesity,2309,7996.0,1709.0
C0028754,obesity,23164,7996.0,11236.0
C0028754,obesity,23194,7996.0,11266.0
C0028754,obesity,23216,7996.0,11288.0
C0028754,obesity,23274,7996.0,11346.0
C0028754,obesity,23331,7996.0,11393.0
C0028754,obesity,23410,7996.0,11468.0
C0028754,obesity,23411,7996.0,11469.0
C0028754,obesity,23788,7996.0,11734.0
C0028754,obesity,2512,7996.0,1765.0
C0028754,obesity,2532,7996.0,1782.0
C0028754,obesity,253260,7996.0,16156.0
C0028754,obesity,253559,7996.0,16261.0
C0028754,obesity,257194,7996.0,17188.0
C0028754,obesity,25861,7996.0,12163.0
C0028754,obesity,25970,7996.0,12250.0
C0028754,obesity,26002,7996.0,12277.0
C0028754,obesity,26009,7996.0,12282.0
C0028754,obesity,26011,7996.0,12284.0
C0028754,obesity,26037,7996.0,12303.0
C0028754,obesity,26053,7996.0,12318.0
C0028754,obesity,26291,7996.0,12476.0
C0028754,obesity,2641,7996.0,1862.0
C0028754,obesity,2643,7996.0,1864.0
C0028754,obesity,266722,7996.0,3246.0
C0028754,obesity,2673,7996.0,1888.0
C0028754,obesity,2688,7996.0,1898.0
C0028754,obesity,2696,7996.0,1906.0
C0028754,obesity,27125,7996.0,12749.0
C0028754,obesity,2752,7996.0,1940.0
C0028754,obesity,2778,7996.0,1955.0
C0028754,obesity,2780,7996.0,1957.0
C0028754,obesity,2784,7996.0,1961.0
C0028754,obesity,28,7996.0,20.0
C0028754,obesity,284900,7996.0,10916.0
C0028754,obesity,285282,7996.0,11212.0
C0028754,obesity,2876,7996.0,2038.0
C0028754,obesity,2878,7996.0,2040.0
C0028754,obesity,3033,7996.0,2168.0
C0028754,obesity,3044,7996.0,2179.0
C0028754,obesity,3099,7996.0,2226.0
C0028754,obesity,3148,7996.0,2264.0
C0028754,obesity,3162,7996.0,2274.0
C0028754,obesity,32,7996.0,24.0
C0028754,obesity,3213,7996.0,2318.0
C0028754,obesity,3215,7996.0,2320.0
C0028754,obesity,3290,7996.0,2374.0
C0028754,obesity,3356,7996.0,2422.0
C0028754,obesity,3358,7996.0,2424.0
C0028754,obesity,3382,7996.0,2439.0
C0028754,obesity,3383,7996.0,2440.0
C0028754,obesity,338811,7996.0,8269.0
C0028754,obesity,34,7996.0,26.0
C0028754,obesity,342346,7996.0,9226.0
C0028754,obesity,3428,7996.0,2464.0
C0028754,obesity,348,7996.0,258.0
C0028754,obesity,3481,7996.0,2502.0
C0028754,obesity,3485,7996.0,2506.0
C0028754,obesity,353126,7996.0,12035.0
C0028754,obesity,3569,7996.0,2550.0
C0028754,obesity,3630,7996.0,2601.0
C0028754,obesity,364,7996.0,272.0
C0028754,obesity,3667,7996.0,2628.0
C0028754,obesity,3708,7996.0,2666.0
C0028754,obesity,3710,7996.0,2668.0
C0028754,obesity,375612,7996.0,13850.0
C0028754,obesity,3778,7996.0,2725.0
C0028754,obesity,3818,7996.0,2761.0
C0028754,obesity,388815,7996.0,17299.0
C0028754,obesity,392636,7996.0,18012.0
C0028754,obesity,3929,7996.0,2838.0
C0028754,obesity,3949,7996.0,2851.0
C0028754,obesity,3952,7996.0,2854.0
C0028754,obesity,3953,7996.0,2855.0
C0028754,obesity,400954,7996.0,5679.0
C0028754,obesity,400955,7996.0,5683.0
C0028754,obesity,4023,7996.0,2902.0
C0028754,obesity,404266,7996.0,8194.0
C0028754,obesity,404683,7996.0,8434.0
C0028754,obesity,406960,7996.0,8762.0
C0028754,obesity,406991,7996.0,8774.0
C0028754,obesity,407040,7996.0,8790.0
C0028754,obesity,412,7996.0,315.0
C0028754,obesity,4145,7996.0,3004.0
C0028754,obesity,4159,7996.0,3018.0
C0028754,obesity,4160,7996.0,3019.0
C0028754,obesity,4199,7996.0,3045.0
C0028754,obesity,4318,7996.0,3132.0
C0028754,obesity,4329,7996.0,3143.0
C0028754,obesity,4519,7996.0,3210.0
C0028754,obesity,4544,7996.0,3230.0
C0028754,obesity,4594,7996.0,3259.0
C0028754,obesity,4660,7996.0,3319.0
C0028754,obesity,4673,7996.0,3330.0
C0028754,obesity,4685,7996.0,11613.0
C0028754,obesity,47,7996.0,36.0
C0028754,obesity,4808,7996.0,3436.0
C0028754,obesity,4814,7996.0,3440.0
C0028754,obesity,4855,7996.0,3472.0
C0028754,obesity,4864,7996.0,3481.0
C0028754,obesity,4886,7996.0,3502.0
C0028754,obesity,4889,7996.0,3504.0
C0028754,obesity,4915,7996.0,3524.0
C0028754,obesity,497258,7996.0,13563.0
C0028754,obesity,5054,7996.0,3625.0
C0028754,obesity,50650,7996.0,14162.0
C0028754,obesity,5079,7996.0,3642.0
C0028754,obesity,50859,7996.0,14207.0
C0028754,obesity,5101,7996.0,3660.0
C0028754,obesity,5105,7996.0,3662.0
C0028754,obesity,51057,7996.0,14274.0
C0028754,obesity,51181,7996.0,14378.0
C0028754,obesity,5122,7996.0,3672.0
C0028754,obesity,5126,7996.0,3674.0
C0028754,obesity,5167,7996.0,3714.0
C0028754,obesity,51738,7996.0,14752.0
C0028754,obesity,51741,7996.0,14753.0
C0028754,obesity,5209,7996.0,3750.0
C0028754,obesity,5346,7996.0,3863.0
C0028754,obesity,5367,7996.0,3883.0
C0028754,obesity,54,7996.0,43.0
C0028754,obesity,54205,7996.0,14969.0
C0028754,obesity,5443,7996.0,3928.0
C0028754,obesity,54454,7996.0,15014.0
C0028754,obesity,54511,7996.0,15053.0
C0028754,obesity,5465,7996.0,3948.0
C0028754,obesity,5467,7996.0,3949.0
C0028754,obesity,5468,7996.0,3950.0
C0028754,obesity,55129,7996.0,15443.0
C0028754,obesity,55315,7996.0,15599.0
