,STITCH,Gene
13688,CID000005078,1814
13689,CID000005078,8484
13690,CID000005078,81491
13691,CID000005078,83551
13692,CID000005078,680
13693,CID000005078,11255
13694,CID000003827,1269
13695,CID000003827,124274
13696,CID000003827,2849
13697,CID000003827,2847
13698,CID000003827,2844
13699,CID000003827,2845
13700,CID000003827,2842
13701,CID000003827,54112
13702,CID000003827,136
13703,CID000003827,135
13704,CID000003827,134
13705,CID000003827,10692
13706,CID000003827,9287
13707,CID000003827,9283
13708,CID000003827,4985
13709,CID000003827,4987
13710,CID000003827,10663
13711,CID000003827,4988
13712,CID000003827,27201
13713,CID000003827,4889
13714,CID000003827,221391
13715,CID000003827,2850
13716,CID000003827,84539
13717,CID000003827,84634
13718,CID000003827,4887
13719,CID000003827,54329
13720,CID000003827,54328
13721,CID000003827,10886
13722,CID000003827,10887
13723,CID000003827,729230
13724,CID000003827,23566
13725,CID000003827,10888
13726,CID000003827,9170
13727,CID000003827,6010
13728,CID000003827,56923
13729,CID000003827,2798
13730,CID000003827,128674
13731,CID000003827,10803
13732,CID000003827,1128
13733,CID000003827,1129
13734,CID000003827,319100
13735,CID000003827,23596
13736,CID000003827,94233
13737,CID000003827,3274
13738,CID000003827,285601
13739,CID000003827,2827
13740,CID000003827,53831
13741,CID000003827,1902
13742,CID000003827,338557
13743,CID000003827,1234
13744,CID000003827,1230
13745,CID000003827,1813
13746,CID000003827,1232
13747,CID000003827,1233
13748,CID000003827,1133
13749,CID000003827,1132
13750,CID000003827,1131
13751,CID000003827,1238
13752,CID000003827,2837
13753,CID000003827,2835
13754,CID000003827,2834
13755,CID000003827,2832
13756,CID000003827,2831
13757,CID000003827,2830
13758,CID000003827,344561
13759,CID000003827,2652
13760,CID000003827,3354
13761,CID000003827,5737
13762,CID000003827,1241
13763,CID000003827,8811
13764,CID000003827,3351
13765,CID000003827,83550
13766,CID000003827,3350
13767,CID000003827,623
13768,CID000003827,2861
13769,CID000003827,64106
13770,CID000003827,3352
13771,CID000003827,339403
13772,CID000003827,153
13773,CID000003827,7852
13774,CID000003827,3269
13775,CID000003827,83873
13776,CID000003827,152
13777,CID000003827,155
13778,CID000003827,9038
13779,CID000003827,134864
13780,CID000003827,64582
13781,CID000003827,4829
13782,CID000003827,5540
13783,CID000003827,3361
13784,CID000003827,3362
13785,CID000003827,3363
13786,CID000003827,186
13787,CID000003827,187
13788,CID000003827,185
13789,CID000003827,2587
13790,CID000003827,9293
13791,CID000003827,5021
13792,CID000003827,57007
13793,CID000003827,4986
13794,CID000003827,118442
13795,CID000003827,8477
13796,CID000003827,4157
13797,CID000003827,84109
13798,CID000003827,2925
13799,CID000003827,5956
13800,CID000003827,6752
13801,CID000003827,6753
13802,CID000003827,350383
13803,CID000003827,6751
13804,CID000003827,6754
13805,CID000003827,6755
13806,CID000003827,2693
13807,CID000003827,151
13808,CID000003827,150
13809,CID000003827,2862
13810,CID000003827,2863
13811,CID000003827,887
13812,CID000003827,886
13813,CID000003827,554
13814,CID000003827,4886
13815,CID000003827,552
13816,CID000003827,59340
13817,CID000003827,3062
13818,CID000003827,3061
13819,CID000003827,4923
13820,CID000003827,1816
13821,CID000003827,5729
13822,CID000003827,4161
13823,CID000003827,4160
13824,CID000003827,11245
13825,CID000003827,7201
13826,CID000003827,139760
13827,CID000003827,146
13828,CID000003827,147
13829,CID000003827,134391
13830,CID000003827,140
13831,CID000003827,51289
13832,CID000003827,611
13833,CID000003827,148
13834,CID000003827,3355
13835,CID000003827,5734
13836,CID000003827,3357
13837,CID000003827,3356
13838,CID000003827,5731
13839,CID000003827,10316
13840,CID000003827,5733
13841,CID000003827,5732
13842,CID000003827,5739
13843,CID000003827,3358
13844,CID000003827,23620
13845,CID000003827,5995
13846,CID000003827,56413
13847,CID000003827,1812
13848,CID000003827,6915
13849,CID000003827,4158
13850,CID000003827,4159
13851,CID000003827,11250
13852,CID000003827,1814
13853,CID000003827,8484
13854,CID000003827,81491
13855,CID000003827,83551
13856,CID000003827,680
13857,CID000003827,11255
13858,CID000003826,5742
13859,CID000003826,5743
13860,CID000003826,231
13861,CID000003826,5730
13862,CID000000191,60482
13863,CID000003168,1269
13864,CID000003168,124274
13865,CID000003168,2849
13866,CID000003168,2847
13867,CID000003168,2844
13868,CID000003168,2845
13869,CID000003168,2842
13870,CID000003168,54112
13871,CID000003168,136
13872,CID000003168,135
13873,CID000003168,134
13874,CID000003168,10692
13875,CID000003168,9287
13876,CID000003168,9283
13877,CID000003168,4985
13878,CID000003168,4987
13879,CID000003168,10663
13880,CID000003168,4988
13881,CID000003168,27201
13882,CID000003168,4889
13883,CID000003168,221391
13884,CID000003168,2850
13885,CID000003168,84539
13886,CID000003168,84634
13887,CID000003168,4887
13888,CID000003168,54329
13889,CID000003168,54328
13890,CID000003168,10886
13891,CID000003168,10887
13892,CID000003168,729230
13893,CID000003168,23566
13894,CID000003168,10888
13895,CID000003168,9170
13896,CID000003168,6010
13897,CID000003168,56923
13898,CID000003168,2798
13899,CID000003168,128674
13900,CID000003168,10803
13901,CID000003168,319100
13902,CID000003168,23596
13903,CID000003168,94233
13904,CID000003168,3274
13905,CID000003168,285601
13906,CID000003168,2827
13907,CID000003168,53831
13908,CID000003168,1902
13909,CID000003168,338557
13910,CID000003168,1234
13911,CID000003168,1230
13912,CID000003168,1813
13913,CID000003168,1232
13914,CID000003168,1233
13915,CID000003168,1132
13916,CID000003168,1238
13917,CID000003168,2837
13918,CID000003168,2835
13919,CID000003168,2834
13920,CID000003168,2832
13921,CID000003168,2831
13922,CID000003168,2830
13923,CID000003168,344561
13924,CID000003168,2652
13925,CID000003168,3354
13926,CID000003168,5737
13927,CID000003168,1241
13928,CID000003168,8811
13929,CID000003168,3351
13930,CID000003168,83550
13931,CID000003168,3350
13932,CID000003168,623
13933,CID000003168,2861
13934,CID000003168,64106
13935,CID000003168,3352
13936,CID000003168,339403
13937,CID000003168,153
13938,CID000003168,3757
13939,CID000003168,7852
13940,CID000003168,3269
13941,CID000003168,83873
13942,CID000003168,152
13943,CID000003168,155
13944,CID000003168,9038
13945,CID000003168,134864
13946,CID000003168,64582
13947,CID000003168,4829
13948,CID000003168,3359
13949,CID000003168,5540
13950,CID000003168,3361
13951,CID000003168,3362
13952,CID000003168,3363
13953,CID000003168,186
13954,CID000003168,187
13955,CID000003168,185
13956,CID000003168,2587
13957,CID000003168,9293
13958,CID000003168,5021
13959,CID000003168,57007
13960,CID000003168,4986
13961,CID000003168,118442
13962,CID000003168,8477
13963,CID000003168,4157
13964,CID000003168,84109
13965,CID000003168,2925
13966,CID000003168,5956
13967,CID000003168,6752
13968,CID000003168,6753
13969,CID000003168,350383
13970,CID000003168,6751
13971,CID000003168,6754
13972,CID000003168,6755
13973,CID000003168,2693
13974,CID000003168,151
13975,CID000003168,150
13976,CID000003168,2862
13977,CID000003168,2863
13978,CID000003168,887
13979,CID000003168,886
13980,CID000003168,554
13981,CID000003168,4886
13982,CID000003168,552
13983,CID000003168,59340
13984,CID000003168,3062
13985,CID000003168,3061
13986,CID000003168,4923
13987,CID000003168,1816
13988,CID000003168,5729
13989,CID000003168,4161
13990,CID000003168,4160
13991,CID000003168,11245
13992,CID000003168,7201
13993,CID000003168,139760
13994,CID000003168,146
13995,CID000003168,147
13996,CID000003168,134391
13997,CID000003168,140
13998,CID000003168,51289
13999,CID000003168,611
14000,CID000003168,148
14001,CID000003168,3355
14002,CID000003168,5734
14003,CID000003168,3357
14004,CID000003168,3356
14005,CID000003168,5731
14006,CID000003168,10316
14007,CID000003168,5733
14008,CID000003168,5732
14009,CID000003168,5739
14010,CID000003168,3358
14011,CID000003168,23620
14012,CID000003168,5995
14013,CID000003168,56413
14014,CID000003168,1812
14015,CID000003168,6915
14016,CID000003168,4158
14017,CID000003168,4159
14018,CID000003168,11250
14019,CID000003168,1814
14020,CID000003168,8484
14021,CID000003168,81491
14022,CID000003168,83551
14023,CID000003168,680
14024,CID000003168,11255
14025,CID000004943,760
14026,CID000004946,1269
14027,CID000004946,124274
14028,CID000004946,2849
14029,CID000004946,2847
14030,CID000004946,2844
14031,CID000004946,2845
14032,CID000004946,2842
14033,CID000004946,54112
14034,CID000004946,136
14035,CID000004946,135
14036,CID000004946,134
14037,CID000004946,10692
14038,CID000004946,1544
14039,CID000004946,9287
14040,CID000004946,9283
14041,CID000004946,4985
14042,CID000004946,4987
14043,CID000004946,10663
14044,CID000004946,4988
14045,CID000004946,27201
14046,CID000004946,4889
14047,CID000004946,221391
14048,CID000004946,2850
14049,CID000004946,84539
14050,CID000004946,84634
14051,CID000004946,4887
14052,CID000004946,54329
14053,CID000004946,54328
14054,CID000004946,10886
14055,CID000004946,10887
14056,CID000004946,729230
14057,CID000004946,23566
14058,CID000004946,10888
14059,CID000004946,9170
14060,CID000004946,6010
14061,CID000004946,56923
14062,CID000004946,2798
14063,CID000004946,128674
14064,CID000004946,10803
14065,CID000004946,319100
14066,CID000004946,23596
14067,CID000004946,94233
14068,CID000004946,3274
14069,CID000004946,285601
14070,CID000004946,2827
14071,CID000004946,53831
14072,CID000004946,1902
14073,CID000004946,338557
14074,CID000004946,1234
14075,CID000004946,1230
14076,CID000004946,1813
14077,CID000004946,1232
14078,CID000004946,1233
14079,CID000004946,1238
14080,CID000004946,2837
14081,CID000004946,2835
14082,CID000004946,2834
14083,CID000004946,2832
14084,CID000004946,2831
14085,CID000004946,2830
14086,CID000004946,344561
14087,CID000004946,2652
14088,CID000004946,3354
14089,CID000004946,5737
14090,CID000004946,1241
14091,CID000004946,8811
14092,CID000004946,3351
14093,CID000004946,83550
14094,CID000004946,3350
14095,CID000004946,623
14096,CID000004946,2861
14097,CID000004946,64106
14098,CID000004946,3352
14099,CID000004946,339403
14100,CID000004946,153
14101,CID000004946,7852
14102,CID000004946,83873
14103,CID000004946,152
14104,CID000004946,6532
14105,CID000004946,155
14106,CID000004946,9038
14107,CID000004946,134864
14108,CID000004946,64582
14109,CID000004946,4829
14110,CID000004946,3359
14111,CID000004946,5540
14112,CID000004946,3361
14113,CID000004946,3362
14114,CID000004946,3363
14115,CID000004946,186
14116,CID000004946,187
14117,CID000004946,185
14118,CID000004946,2587
14119,CID000004946,9293
14120,CID000004946,5021
14121,CID000004946,57007
14122,CID000004946,4986
14123,CID000004946,118442
14124,CID000004946,8477
14125,CID000004946,4157
14126,CID000004946,84109
14127,CID000004946,2925
14128,CID000004946,5956
14129,CID000004946,6752
14130,CID000004946,6753
14131,CID000004946,350383
14132,CID000004946,6751
14133,CID000004946,6754
14134,CID000004946,6755
14135,CID000004946,2693
14136,CID000004946,151
14137,CID000004946,150
14138,CID000004946,2862
14139,CID000004946,2863
14140,CID000004946,887
14141,CID000004946,886
14142,CID000004946,554
14143,CID000004946,4886
14144,CID000004946,552
14145,CID000004946,59340
14146,CID000004946,3062
14147,CID000004946,3061
14148,CID000004946,4923
14149,CID000004946,1816
14150,CID000004946,5729
14151,CID000004946,4161
14152,CID000004946,4160
14153,CID000004946,11245
14154,CID000004946,7201
14155,CID000004946,139760
14156,CID000004946,1565
14157,CID000004946,146
14158,CID000004946,147
14159,CID000004946,134391
14160,CID000004946,140
14161,CID000004946,51289
14162,CID000004946,611
14163,CID000004946,148
14164,CID000004946,3355
14165,CID000004946,5734
14166,CID000004946,3357
14167,CID000004946,3356
14168,CID000004946,5731
14169,CID000004946,10316
14170,CID000004946,5733
14171,CID000004946,5732
14172,CID000004946,5739
14173,CID000004946,3358
14174,CID000004946,23620
14175,CID000004946,5995
14176,CID000004946,56413
14177,CID000004946,1812
14178,CID000004946,6915
14179,CID000004946,4158
14180,CID000004946,4159
14181,CID000004946,11250
14182,CID000004946,1814
14183,CID000004946,8484
14184,CID000004946,81491
14185,CID000004946,83551
14186,CID000004946,680
14187,CID000004946,11255
14188,CID000002244,7018
14189,CID000002244,4241
14190,CID000002244,5743
14191,CID000002244,5742
14192,CID000002244,4025
14193,CID000002244,7173
14194,CID000002244,137902
14195,CID000002244,4353
14196,CID000002244,8288
14197,CID000002244,7837
14198,CID000004723,6531
14199,CID000005556,2569
14200,CID000005556,2568
14201,CID000005556,2554
14202,CID000005556,200959
14203,CID000005556,2561
14204,CID000005556,2560
14205,CID000005556,2563
14206,CID000005556,2562
14207,CID000005556,2564
14208,CID000005556,5724
14209,CID000005556,2570
14210,CID000004510,217
14211,CID000003414,759
14212,CID000003414,84693
14213,CID000003414,5106
14214,CID000003414,5105
14215,CID000000564,55244
14216,CID000000564,122706
14217,CID000000564,7018
14218,CID000000564,140801
14219,CID000000564,9349
14220,CID000000564,6144
14221,CID000000564,4241
14222,CID000000564,6143
14223,CID000000564,6124
14224,CID000000564,6173
14225,CID000000564,6147
14226,CID000000564,6123
14227,CID000000564,6122
14228,CID000000564,6161
14229,CID000000564,6160
14230,CID000000564,5889
14231,CID000000564,11224
14232,CID000000564,6129
14233,CID000000564,11222
14234,CID000000564,6166
14235,CID000000564,5888
14236,CID000000564,4809
14237,CID000000564,5690
14238,CID000000564,28998
14239,CID000000564,7517
14240,CID000000564,6206
14241,CID000000564,55651
14242,CID000000564,5689
14243,CID000000564,5688
14244,CID000000564,6133
14245,CID000000564,5685
14246,CID000000564,5684
14247,CID000000564,5687
14248,CID000000564,5686
14249,CID000000564,6168
14250,CID000000564,51154
14251,CID000000564,5683
14252,CID000000564,5682
14253,CID000000564,23521
14254,CID000000564,51069
14255,CID000000564,29093
14256,CID000000564,54948
14257,CID000000564,29088
14258,CID000000564,6152
14259,CID000000564,6139
14260,CID000000564,6154
14261,CID000000564,6157
14262,CID000000564,6175
14263,CID000000564,100526842
14264,CID000000564,146802
14265,CID000000564,6170
14266,CID000000564,285855
14267,CID000000564,6125
14268,CID000000564,11144
14269,CID000000564,65003
14270,CID000000564,5340
14271,CID000000564,6135
14272,CID000000564,6132
14273,CID000000564,51187
14274,CID000000564,6130
14275,CID000000564,6136
14276,CID000000564,6141
14277,CID000000564,6134
14278,CID000000564,51073
14279,CID000000564,5692
14280,CID000000564,51319
14281,CID000000564,5691
14282,CID000000564,116832
14283,CID000000564,5694
14284,CID000000564,5695
14285,CID000000564,143471
14286,CID000000564,5699
14287,CID000000564,10557
14288,CID000000564,51121
14289,CID000004614,5742
14290,CID000119607,768
14291,CID000119607,771
14292,CID000119607,770
14293,CID000119607,762
14294,CID000119607,763
14295,CID000119607,760
14296,CID000119607,761
14297,CID000119607,766
14298,CID000119607,767
14299,CID000119607,56934
14300,CID000119607,377677
14301,CID000119607,11238
14302,CID000119607,5742
14303,CID000119607,5743
14304,CID000119607,5793
14305,CID000119607,4513
14306,CID000119607,5803
14307,CID000119607,765
14308,CID000119607,759
14309,CID000004189,151
14310,CID000004189,150
14311,CID000004189,199974
14312,CID000004189,339761
14313,CID000004189,120227
14314,CID000004189,66002
14315,CID000004189,57404
14316,CID000004189,5740
14317,CID000004189,8529
14318,CID000004189,6532
14319,CID000004189,5243
14320,CID000004189,6531
14321,CID000004189,1549
14322,CID000004189,1588
14323,CID000004189,1545
14324,CID000004189,1573
14325,CID000004189,51302
14326,CID000004189,6865
14327,CID000004189,1582
14328,CID000004189,1583
14329,CID000004189,1580
14330,CID000004189,1581
14331,CID000004189,1586
14332,CID000004189,284541
14333,CID000004189,1584
14334,CID000004189,10858
14335,CID000004189,260293
14336,CID000004189,29785
14337,CID000004189,9420
14338,CID000004189,1562
14339,CID000004189,113612
14340,CID000004189,126410
14341,CID000004189,1132
14342,CID000004189,1131
14343,CID000004189,1544
14344,CID000004189,1594
14345,CID000004189,6916
14346,CID000004189,1591
14347,CID000004189,6869
14348,CID000004189,1593
14349,CID000004189,1592
14350,CID000004189,1585
14351,CID000004189,340665
14352,CID000004189,1543
14353,CID000004189,1551
14354,CID000004189,1553
14355,CID000004189,1555
14356,CID000004189,1557
14357,CID000004189,4051
14358,CID000004189,57834
14359,CID000004189,1558
14360,CID000004189,64816
14361,CID000004189,1565
14362,CID000004189,1559
14363,CID000004189,1579
14364,CID000004189,54905
14365,CID000004189,1572
14366,CID000004189,1571
14367,CID000004189,285440
14368,CID000004189,1577
14369,CID000004189,1576
14370,CID000004189,3350
14406,CID000115237,1269
14407,CID000115237,124274
14408,CID000115237,2849
14409,CID000115237,2847
14410,CID000115237,2844
14411,CID000115237,2845
14412,CID000115237,2842
14413,CID000115237,54112
14414,CID000115237,136
14415,CID000115237,135
14416,CID000115237,134
14417,CID000115237,10692
14418,CID000115237,9287
14419,CID000115237,9283
14420,CID000115237,4985
14421,CID000115237,4987
14422,CID000115237,10663
14423,CID000115237,4988
14424,CID000115237,27201
14425,CID000115237,4889
14426,CID000115237,221391
14427,CID000115237,2850
14428,CID000115237,84539
14429,CID000115237,84634
14430,CID000115237,4887
14431,CID000115237,54329
14432,CID000115237,54328
14433,CID000115237,10886
14434,CID000115237,10887
14435,CID000115237,729230
14436,CID000115237,23566
14437,CID000115237,10888
14438,CID000115237,9170
14439,CID000115237,6010
14440,CID000115237,56923
14441,CID000115237,2798
14442,CID000115237,128674
14443,CID000115237,10803
14444,CID000115237,319100
14445,CID000115237,23596
14446,CID000115237,94233
14447,CID000115237,3274
14448,CID000115237,285601
14449,CID000115237,2827
14450,CID000115237,53831
14451,CID000115237,1902
14452,CID000115237,338557
14453,CID000115237,1234
14454,CID000115237,1230
14455,CID000115237,1813
14456,CID000115237,1232
14457,CID000115237,1233
14458,CID000115237,1238
14459,CID000115237,2837
14460,CID000115237,2835
14461,CID000115237,2834
14462,CID000115237,2832
14463,CID000115237,2831
14464,CID000115237,2830
14465,CID000115237,344561
14466,CID000115237,2652
14467,CID000115237,3354
14468,CID000115237,5737
14469,CID000115237,1241
14470,CID000115237,8811
14471,CID000115237,3351
14472,CID000115237,83550
14473,CID000115237,3350
14474,CID000115237,623
14475,CID000115237,2861
14476,CID000115237,64106
14477,CID000115237,3352
14478,CID000115237,339403
14479,CID000115237,153
14480,CID000115237,3757
14481,CID000115237,7852
14482,CID000115237,3269
14483,CID000115237,83873
14484,CID000115237,152
14485,CID000115237,6531
14486,CID000115237,155
14487,CID000115237,9038
14488,CID000115237,134864
14489,CID000115237,64582
14490,CID000115237,4829
14491,CID000115237,5540
14492,CID000115237,3361
14493,CID000115237,3362
14494,CID000115237,3363
14495,CID000115237,186
14496,CID000115237,187
14497,CID000115237,185
14498,CID000115237,2587
14499,CID000115237,9293
14500,CID000115237,5021
14501,CID000115237,57007
14502,CID000115237,4986
14503,CID000115237,118442
14504,CID000115237,8477
14505,CID000115237,4157
14506,CID000115237,84109
14507,CID000115237,2925
14508,CID000115237,5956
14509,CID000115237,6752
14510,CID000115237,6753
14511,CID000115237,350383
14512,CID000115237,6751
14513,CID000115237,6754
14514,CID000115237,6755
14515,CID000115237,2693
14516,CID000115237,151
14517,CID000115237,150
14518,CID000115237,2862
14519,CID000115237,2863
14520,CID000115237,887
14521,CID000115237,886
14522,CID000115237,554
14523,CID000115237,4886
14524,CID000115237,552
14525,CID000115237,59340
14526,CID000115237,3062
14527,CID000115237,3061
14528,CID000115237,4923
14529,CID000115237,1816
14530,CID000115237,5729
14531,CID000115237,4161
14532,CID000115237,4160
14533,CID000115237,11245
14534,CID000115237,7201
14535,CID000115237,139760
14536,CID000115237,146
14537,CID000115237,147
14538,CID000115237,134391
14539,CID000115237,140
14540,CID000115237,51289
14541,CID000115237,611
14542,CID000115237,148
14543,CID000115237,3355
14544,CID000115237,5734
14545,CID000115237,3357
14546,CID000115237,3356
14547,CID000115237,5731
14548,CID000115237,10316
14549,CID000115237,5733
14550,CID000115237,5732
14551,CID000115237,5739
14552,CID000115237,3358
14553,CID000115237,23620
14554,CID000115237,5995
14555,CID000115237,56413
14556,CID000115237,1812
14557,CID000115237,6915
14558,CID000115237,4158
14559,CID000115237,4159
14560,CID000115237,11250
14561,CID000115237,1814
14562,CID000115237,8484
14563,CID000115237,81491
14564,CID000115237,83551
14565,CID000115237,680
14566,CID000115237,11255
14567,CID000002756,6583
14568,CID000002756,55244
14569,CID000002756,6581
14570,CID000002756,6584
14571,CID000002756,5021
14572,CID000002756,11255
14573,CID000002756,2842
14574,CID000002756,3362
14575,CID000002756,9376
14576,CID000002756,59340
14577,CID000002756,3274
14578,CID000002756,3356
14579,CID000002756,4988
14580,CID000002756,6582
14581,CID000002756,3363
14582,CID000001046,5743
14583,CID000001046,5742
14584,CID000001046,4025
14585,CID000001046,7173
14586,CID000001046,137902
14587,CID000001046,4353
14588,CID000001046,8288
14589,CID000001046,7837
14590,CID000002818,1142
14591,CID000002818,1143
14592,CID000002818,1140
14593,CID000002818,1141
14594,CID000002818,1146
14595,CID000002818,1144
14596,CID000002818,1145
14597,CID000002818,2847
14598,CID000002818,2844
14599,CID000002818,2845
14600,CID000002818,2842
14601,CID000002818,1269
14602,CID000002818,54112
14603,CID000002818,136
14604,CID000002818,135
14605,CID000002818,134
14606,CID000002818,124274
14607,CID000002818,10692
14608,CID000002818,118442
14609,CID000002818,55117
14610,CID000002818,9287
14611,CID000002818,2849
14612,CID000002818,9283
14613,CID000002818,28968
14614,CID000002818,4985
14615,CID000002818,4987
14616,CID000002818,10663
14617,CID000002818,4988
14618,CID000002818,388662
14619,CID000002818,285242
14620,CID000002818,4889
14621,CID000002818,221391
14622,CID000002818,2850
14623,CID000002818,84539
14624,CID000002818,84634
14625,CID000002818,4887
14626,CID000002818,54329
14627,CID000002818,54328
14628,CID000002818,10886
14629,CID000002818,10887
14630,CID000002818,729230
14631,CID000002818,9177
14632,CID000002818,23566
14633,CID000002818,10888
14634,CID000002818,9170
14635,CID000002818,6010
14636,CID000002818,56923
14637,CID000002818,83873
14638,CID000002818,6752
14639,CID000002818,2798
14640,CID000002818,128674
14641,CID000002818,55584
14642,CID000002818,8973
14643,CID000002818,10803
14644,CID000002818,1128
14645,CID000002818,89832
14646,CID000002818,319100
14647,CID000002818,23596
14648,CID000002818,7852
14649,CID000002818,94233
14650,CID000002818,3274
14651,CID000002818,285601
14652,CID000002818,2827
14653,CID000002818,53831
14654,CID000002818,1902
14655,CID000002818,9152
14656,CID000002818,338557
14657,CID000002818,1132
14658,CID000002818,54716
14659,CID000002818,1234
14660,CID000002818,64582
14661,CID000002818,1139
14662,CID000002818,1138
14663,CID000002818,1230
14664,CID000002818,1813
14665,CID000002818,1232
14666,CID000002818,1233
14667,CID000002818,170572
14668,CID000002818,1137
14669,CID000002818,1131
14670,CID000002818,1238
14671,CID000002818,1136
14672,CID000002818,1135
14673,CID000002818,1134
14674,CID000002818,2837
14675,CID000002818,2835
14676,CID000002818,2834
14677,CID000002818,2832
14678,CID000002818,2831
14679,CID000002818,2830
14680,CID000002818,344561
14681,CID000002818,2652
14682,CID000002818,3354
14683,CID000002818,5737
14684,CID000002818,1241
14685,CID000002818,57053
14686,CID000002818,8811
14687,CID000002818,3351
14688,CID000002818,83550
14689,CID000002818,83551
14690,CID000002818,623
14691,CID000002818,2861
14692,CID000002818,64106
14693,CID000002818,3352
14694,CID000002818,339403
14695,CID000002818,153
14696,CID000002818,3757
14697,CID000002818,6536
14698,CID000002818,3269
14699,CID000002818,6534
14700,CID000002818,6535
14701,CID000002818,6532
14702,CID000002818,6533
14703,CID000002818,6530
14704,CID000002818,6531
14705,CID000002818,155
14706,CID000002818,9038
14707,CID000002818,134864
14708,CID000002818,6538
14709,CID000002818,6539
14710,CID000002818,554
14711,CID000002818,4829
14712,CID000002818,3359
14713,CID000002818,5540
14714,CID000002818,3361
14715,CID000002818,3362
14716,CID000002818,3363
14717,CID000002818,186
14718,CID000002818,187
14719,CID000002818,185
14720,CID000002818,2587
14721,CID000002818,9293
14722,CID000002818,5021
14723,CID000002818,57007
14724,CID000002818,4986
14725,CID000002818,56413
14726,CID000002818,10316
14727,CID000002818,340024
14728,CID000002818,6529
14729,CID000002818,8477
14730,CID000002818,4157
14731,CID000002818,84109
14732,CID000002818,2925
14733,CID000002818,5956
14734,CID000002818,1129
14735,CID000002818,6753
14736,CID000002818,350383
14737,CID000002818,6751
14738,CID000002818,6754
14739,CID000002818,6755
14740,CID000002818,2693
14741,CID000002818,11254
14742,CID000002818,151
14743,CID000002818,150
14744,CID000002818,2862
14745,CID000002818,2863
14746,CID000002818,887
14747,CID000002818,886
14748,CID000002818,348932
14749,CID000002818,4886
14750,CID000002818,552
14751,CID000002818,59340
14752,CID000002818,3062
14753,CID000002818,3061
14754,CID000002818,152
14755,CID000002818,27201
14756,CID000002818,4923
14757,CID000002818,1816
14758,CID000002818,5729
14759,CID000002818,4161
14760,CID000002818,4160
14761,CID000002818,11245
14762,CID000002818,7201
14763,CID000002818,139760
14764,CID000002818,146
14765,CID000002818,147
14766,CID000002818,134391
14767,CID000002818,140
14768,CID000002818,51289
14769,CID000002818,611
14770,CID000002818,1133
14771,CID000002818,148
14772,CID000002818,3355
14773,CID000002818,5734
14774,CID000002818,3357
14775,CID000002818,3356
14776,CID000002818,5731
14777,CID000002818,3350
14778,CID000002818,5733
14779,CID000002818,5732
14780,CID000002818,200909
14781,CID000002818,5739
14782,CID000002818,3358
14783,CID000002818,23620
14784,CID000002818,5995
14785,CID000002818,6915
14786,CID000002818,1812
14787,CID000002818,6540
14788,CID000002818,4158
14789,CID000002818,4159
14790,CID000002818,11250
14791,CID000002818,1814
14792,CID000002818,8484
14793,CID000002818,81491
14794,CID000002818,680
14795,CID000002818,11255
14798,CID000003784,775
14799,CID000003784,774
14800,CID000003784,776
14801,CID000003784,117144
14802,CID000003784,773
14803,CID000003784,259232
14804,CID000003784,779
14805,CID000003784,778
14806,CID000003784,6334
14807,CID000003784,8913
14808,CID000003784,6336
14809,CID000003784,6331
14810,CID000003784,11280
14811,CID000003784,6328
14812,CID000003957,1557
14813,CID000003957,1131
14814,CID000003957,5243
14815,CID000003957,3357
14816,CID000003957,3757
14817,CID000003957,3269
14818,CID000004991,590
14819,CID000004991,221223
14820,CID000004991,8824
14821,CID000004991,57555
14822,CID000004991,1056
14823,CID000004991,23491
14824,CID000004991,1066
14825,CID000004991,57502
14826,CID000004991,22871
14827,CID000004991,22829
14828,CID000004991,283848
14829,CID000004991,54413
14830,CID000003308,5742
14831,CID000003308,5743
14832,CID000003494,1128
14833,CID000003494,1129
14834,CID000003494,1131
14835,CID000003494,1133
14836,CID000003494,1132
14837,CID000002405,153
14838,CID000002405,155
14839,CID000004828,1269
14840,CID000004828,124274
14841,CID000004828,2849
14842,CID000004828,2847
14843,CID000004828,2844
14844,CID000004828,2845
14845,CID000004828,2842
14846,CID000004828,54112
14847,CID000004828,136
14848,CID000004828,135
14849,CID000004828,134
14850,CID000004828,10692
14851,CID000004828,9287
14852,CID000004828,9283
14853,CID000004828,4985
14854,CID000004828,4987
14855,CID000004828,10663
14856,CID000004828,4988
14857,CID000004828,27201
14858,CID000004828,4889
14859,CID000004828,221391
14860,CID000004828,2850
14861,CID000004828,84539
14862,CID000004828,84634
14863,CID000004828,4887
14864,CID000004828,54329
14865,CID000004828,54328
14866,CID000004828,10886
14867,CID000004828,10887
14868,CID000004828,729230
14869,CID000004828,23566
14870,CID000004828,10888
14871,CID000004828,9170
14872,CID000004828,6010
14873,CID000004828,56923
14874,CID000004828,2798
14875,CID000004828,128674
14876,CID000004828,10803
14877,CID000004828,319100
14878,CID000004828,23596
14879,CID000004828,94233
14880,CID000004828,3274
14881,CID000004828,285601
14882,CID000004828,2827
14883,CID000004828,53831
14884,CID000004828,1902
14885,CID000004828,338557
14886,CID000004828,1234
14887,CID000004828,1230
14888,CID000004828,1813
14889,CID000004828,1232
14890,CID000004828,1233
14891,CID000004828,1238
14892,CID000004828,2837
14893,CID000004828,2835
14894,CID000004828,2834
14895,CID000004828,2832
14896,CID000004828,2831
14897,CID000004828,2830
14898,CID000004828,344561
14899,CID000004828,2652
14900,CID000004828,3354
14901,CID000004828,5737
